FIR_ID,Timestamp,City,State,Address,Latitude,Longitude,Crime_Type,IPC_Section,Police_Station,Status
FIR3362,2025-12-05 07:23:15,Hyderabad,Telangana,"281 Gali, Hyderabad, Telangana",17.201242,78.780304,Harassment,IPC 420,Chanakyapuri,Under Investigation
FIR3363,2023-11-24 08:06:52,Hyderabad,Telangana,"148 Sector, Hyderabad, Telangana",17.373508,78.578028,Cyber Crime,IPC 392,Chanakyapuri,Under Investigation
FIR3364,2023-07-11 14:40:04,Bangalore,Karnataka,"110 Sector, Bangalore, Karnataka",13.226408,77.595058,Kidnapping,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR3365,2024-10-10 08:53:37,Prayagraj,Uttar Pradesh,"895 Main Road, Prayagraj, Uttar Pradesh",25.4558,81.843276,Cyber Crime,IPC 420,RK Puram,Charge Sheet Filed
FIR3366,2024-05-31 18:37:44,Hyderabad,Telangana,"600 Gali, Hyderabad, Telangana",17.183305,78.308285,Theft,IPC 302,Dwarka,Charge Sheet Filed
FIR3367,2025-10-15 22:54:45,Chennai,Tamil Nadu,"348 Sector, Chennai, Tamil Nadu",12.878255,80.157948,Cyber Crime,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR3368,2025-05-02 20:24:19,Jaipur,Rajasthan,"164 Gali, Jaipur, Rajasthan",26.843107,76.074687,Theft,IPC 323,Dwarka,Charge Sheet Filed
FIR3369,2024-10-04 09:21:08,Srinagar,Jammu & Kashmir,"716 Gali, Srinagar, Jammu & Kashmir",34.02011,74.704156,Fraud,IPC 323,Karol Bagh,Charge Sheet Filed
FIR3370,2024-01-24 00:08:20,Patna,Bihar,"277 Sector, Patna, Bihar",25.374628,85.102371,Burglary,IPC 302,RK Puram,Under Investigation
FIR3371,2025-05-30 18:44:25,Patna,Bihar,"754 Main Road, Patna, Bihar",25.641542,84.981717,Dowry,IPC 420,Gurgaon East,Charge Sheet Filed
FIR3372,2025-08-10 19:00:43,Srinagar,Jammu & Kashmir,"880 Sector, Srinagar, Jammu & Kashmir",34.361816,75.011408,Dowry,IPC 302,Dwarka,Charge Sheet Filed
FIR3373,2025-03-23 12:19:18,Prayagraj,Uttar Pradesh,"716 Gali, Prayagraj, Uttar Pradesh",25.582539,81.735891,Cyber Crime,IPC 302,Lajpat Nagar,Closed
FIR3374,2023-01-24 16:13:17,Hyderabad,Telangana,"830 Gali, Hyderabad, Telangana",17.640278,78.541991,Fraud,IPC 323,RK Puram,Closed
FIR3375,2025-12-23 15:42:47,Srinagar,Jammu & Kashmir,"423 Gali, Srinagar, Jammu & Kashmir",33.932796,74.798429,Murder,IPC 376,Karol Bagh,Closed
FIR3376,2025-03-31 21:40:07,Lucknow,Uttar Pradesh,"485 Sector, Lucknow, Uttar Pradesh",26.684418,81.110648,Theft,IPC 363,Karol Bagh,Under Investigation
FIR3377,2025-08-01 17:57:55,Jaipur,Rajasthan,"416 Gali, Jaipur, Rajasthan",26.672628,75.938737,Burglary,IPC 392,Noida Sector 20,Charge Sheet Filed
FIR3378,2023-09-03 04:07:12,Hyderabad,Telangana,"294 Gali, Hyderabad, Telangana",17.530336,78.340082,Cyber Crime,IPC 363,RK Puram,Under Investigation
FIR3379,2023-06-02 07:28:49,Prayagraj,Uttar Pradesh,"136 Gali, Prayagraj, Uttar Pradesh",25.271113,81.871004,Kidnapping,IPC 363,Karol Bagh,Charge Sheet Filed
FIR3380,2023-04-26 00:31:59,Kolkata,West Bengal,"400 Main Road, Kolkata, West Bengal",22.591992,88.552312,Assault,IPC 302,Chanakyapuri,Closed
FIR3381,2025-04-20 12:03:55,Guwahati,Assam,"283 Sector, Guwahati, Assam",26.149348,91.765121,Cyber Crime,IPC 302,Dwarka,Charge Sheet Filed
FIR3382,2024-05-29 07:40:23,Prayagraj,Uttar Pradesh,"345 Gali, Prayagraj, Uttar Pradesh",25.462486,81.926563,Burglary,IPC 420,Chanakyapuri,Under Investigation
FIR3383,2025-02-16 02:59:26,Mumbai,Maharashtra,"827 Sector, Mumbai, Maharashtra",18.897197,72.771693,Dowry,IPC 420,RK Puram,Charge Sheet Filed
FIR3384,2025-02-07 05:25:44,Prayagraj,Uttar Pradesh,"465 Main Road, Prayagraj, Uttar Pradesh",25.166413,81.617672,Murder,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR3385,2024-10-12 03:27:55,Prayagraj,Uttar Pradesh,"261 Main Road, Prayagraj, Uttar Pradesh",25.510916,81.971873,Harassment,IPC 302,Gurgaon East,Charge Sheet Filed
FIR3386,2025-06-14 15:56:17,Bangalore,Karnataka,"482 Main Road, Bangalore, Karnataka",13.126916,77.56303,Cyber Crime,IPC 498A,Lajpat Nagar,Closed
FIR3387,2025-01-04 04:12:55,Bangalore,Karnataka,"378 Sector, Bangalore, Karnataka",12.739773,77.875104,Dowry,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR3388,2023-03-25 07:25:14,Chennai,Tamil Nadu,"354 Gali, Chennai, Tamil Nadu",13.307395,80.208272,Theft,IPC 376,Chanakyapuri,Closed
FIR3389,2023-09-30 11:05:49,Chennai,Tamil Nadu,"212 Sector, Chennai, Tamil Nadu",12.990181,80.241721,Fraud,IPC 302,Chanakyapuri,Closed
FIR3390,2023-08-17 14:15:00,Jaipur,Rajasthan,"197 Sector, Jaipur, Rajasthan",26.706152,75.941175,Burglary,IPC 498A,RK Puram,Charge Sheet Filed
FIR3391,2025-10-05 22:17:27,Guwahati,Assam,"450 Sector, Guwahati, Assam",25.946463,91.745611,Kidnapping,IPC 323,RK Puram,Under Investigation
FIR3392,2023-06-01 11:27:06,Kolkata,West Bengal,"377 Main Road, Kolkata, West Bengal",22.392562,88.283065,Harassment,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR3393,2023-05-21 09:56:49,Prayagraj,Uttar Pradesh,"792 Sector, Prayagraj, Uttar Pradesh",25.398559,81.847416,Dowry,IPC 498A,RK Puram,Charge Sheet Filed
FIR3394,2024-07-26 12:43:39,Srinagar,Jammu & Kashmir,"457 Main Road, Srinagar, Jammu & Kashmir",34.155338,74.596279,Murder,IPC 302,Dwarka,Closed
FIR3395,2023-11-08 08:02:49,Jaipur,Rajasthan,"659 Sector, Jaipur, Rajasthan",26.935605,75.799952,Fraud,IPC 392,RK Puram,Under Investigation
FIR3396,2024-05-30 05:38:05,Kolkata,West Bengal,"794 Main Road, Kolkata, West Bengal",22.61159,88.474135,Harassment,IPC 363,RK Puram,Closed
FIR3397,2025-08-05 07:30:10,Bangalore,Karnataka,"534 Main Road, Bangalore, Karnataka",13.251734,77.554221,Burglary,IPC 363,Lajpat Nagar,Closed
FIR3398,2024-08-15 16:24:31,Bangalore,Karnataka,"324 Main Road, Bangalore, Karnataka",13.064585,77.541842,Murder,IPC 323,Karol Bagh,Under Investigation
FIR3399,2025-08-04 18:18:02,Lucknow,Uttar Pradesh,"765 Sector, Lucknow, Uttar Pradesh",26.632263,81.064855,Cyber Crime,IPC 323,Karol Bagh,Under Investigation
FIR3400,2025-11-06 22:53:31,Lucknow,Uttar Pradesh,"209 Gali, Lucknow, Uttar Pradesh",26.659054,80.664432,Kidnapping,IPC 498A,Gurgaon East,Under Investigation
FIR3401,2023-05-02 05:39:17,Lucknow,Uttar Pradesh,"179 Main Road, Lucknow, Uttar Pradesh",26.843482,81.01659,Harassment,IPC 392,Noida Sector 20,Under Investigation
FIR3402,2023-08-21 14:58:09,Mumbai,Maharashtra,"829 Main Road, Mumbai, Maharashtra",19.224844,72.914076,Assault,IPC 420,Gurgaon East,Closed
FIR3403,2023-01-10 12:48:37,Prayagraj,Uttar Pradesh,"481 Gali, Prayagraj, Uttar Pradesh",25.141779,82.058691,Fraud,IPC 363,Dwarka,Closed
FIR3404,2023-07-23 16:27:10,Delhi,Delhi,"564 Sector, Delhi, Delhi",28.698512,77.375134,Assault,IPC 420,Karol Bagh,Charge Sheet Filed
FIR3405,2024-08-05 19:46:30,Patna,Bihar,"622 Gali, Patna, Bihar",25.538601,84.887322,Murder,IPC 498A,Noida Sector 20,Under Investigation
FIR3406,2025-12-10 05:19:16,Chennai,Tamil Nadu,"417 Main Road, Chennai, Tamil Nadu",12.807083,80.444933,Assault,IPC 392,Karol Bagh,Closed
FIR3407,2024-02-25 01:48:27,Patna,Bihar,"844 Main Road, Patna, Bihar",25.790294,84.841993,Kidnapping,IPC 498A,Noida Sector 20,Charge Sheet Filed
FIR3408,2023-12-19 16:19:16,Guwahati,Assam,"140 Main Road, Guwahati, Assam",26.42397,91.55035,Dowry,IPC 498A,Noida Sector 20,Under Investigation
FIR3409,2023-01-15 23:25:21,Chennai,Tamil Nadu,"398 Main Road, Chennai, Tamil Nadu",12.910592,80.122688,Dowry,IPC 392,Gurgaon East,Charge Sheet Filed
FIR3410,2024-02-17 11:56:03,Kolkata,West Bengal,"848 Sector, Kolkata, West Bengal",22.414545,88.4019,Murder,IPC 420,Noida Sector 20,Closed
FIR3411,2024-01-31 15:12:30,Hyderabad,Telangana,"758 Main Road, Hyderabad, Telangana",17.504738,78.214469,Harassment,IPC 420,Lajpat Nagar,Under Investigation
FIR3412,2025-12-27 00:22:49,Hyderabad,Telangana,"180 Main Road, Hyderabad, Telangana",17.48955,78.326601,Cyber Crime,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR3413,2023-09-23 13:01:28,Prayagraj,Uttar Pradesh,"148 Main Road, Prayagraj, Uttar Pradesh",25.29987,82.078816,Dowry,IPC 498A,Dwarka,Charge Sheet Filed
FIR3414,2024-10-27 02:32:46,Srinagar,Jammu & Kashmir,"821 Gali, Srinagar, Jammu & Kashmir",34.147067,74.868481,Murder,IPC 363,Karol Bagh,Closed
FIR3415,2024-05-20 11:03:47,Patna,Bihar,"282 Gali, Patna, Bihar",25.382569,85.245081,Cyber Crime,IPC 376,RK Puram,Under Investigation
FIR3416,2024-01-05 00:25:36,Guwahati,Assam,"680 Sector, Guwahati, Assam",26.372034,91.521716,Burglary,IPC 323,Karol Bagh,Charge Sheet Filed
FIR3417,2024-09-14 03:05:38,Jaipur,Rajasthan,"177 Gali, Jaipur, Rajasthan",26.717529,76.055137,Murder,IPC 363,Noida Sector 20,Closed
FIR3418,2023-04-22 01:50:39,Mumbai,Maharashtra,"969 Sector, Mumbai, Maharashtra",18.840308,72.66745,Dowry,IPC 302,RK Puram,Under Investigation
FIR3419,2023-10-26 06:35:42,Guwahati,Assam,"439 Sector, Guwahati, Assam",25.923231,91.674046,Fraud,IPC 392,Karol Bagh,Under Investigation
FIR3420,2024-10-30 14:21:02,Delhi,Delhi,"368 Sector, Delhi, Delhi",28.378927,77.026469,Kidnapping,IPC 498A,Noida Sector 20,Under Investigation
FIR3421,2023-11-10 19:43:29,Chennai,Tamil Nadu,"236 Gali, Chennai, Tamil Nadu",12.983156,80.027069,Assault,IPC 498A,Dwarka,Under Investigation
FIR3422,2025-02-06 19:23:33,Hyderabad,Telangana,"503 Main Road, Hyderabad, Telangana",17.261936,78.763658,Kidnapping,IPC 302,Karol Bagh,Under Investigation
FIR3423,2024-03-08 15:23:59,Patna,Bihar,"859 Sector, Patna, Bihar",25.640857,84.903688,Harassment,IPC 420,Dwarka,Closed
FIR3424,2024-10-01 21:44:42,Lucknow,Uttar Pradesh,"714 Main Road, Lucknow, Uttar Pradesh",26.711228,81.049527,Dowry,IPC 420,Noida Sector 20,Closed
FIR3425,2024-02-21 10:50:01,Hyderabad,Telangana,"864 Main Road, Hyderabad, Telangana",17.106002,78.785073,Assault,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR3426,2025-01-21 15:41:48,Guwahati,Assam,"484 Main Road, Guwahati, Assam",26.077331,91.571443,Dowry,IPC 420,Dwarka,Under Investigation
FIR3427,2023-03-24 12:28:10,Srinagar,Jammu & Kashmir,"219 Gali, Srinagar, Jammu & Kashmir",33.949726,74.921918,Kidnapping,IPC 498A,Noida Sector 20,Under Investigation
FIR3428,2023-10-18 18:58:03,Delhi,Delhi,"238 Main Road, Delhi, Delhi",28.318699,76.94147,Assault,IPC 392,Dwarka,Charge Sheet Filed
FIR3429,2023-06-26 07:05:00,Kolkata,West Bengal,"924 Main Road, Kolkata, West Bengal",22.689757,88.604991,Fraud,IPC 363,Karol Bagh,Charge Sheet Filed
FIR3430,2024-10-24 09:25:05,Guwahati,Assam,"359 Gali, Guwahati, Assam",25.964725,91.584214,Burglary,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR3431,2023-07-27 05:25:39,Hyderabad,Telangana,"851 Sector, Hyderabad, Telangana",17.189037,78.530254,Harassment,IPC 302,Lajpat Nagar,Under Investigation
FIR3432,2025-06-17 13:51:38,Prayagraj,Uttar Pradesh,"472 Sector, Prayagraj, Uttar Pradesh",25.281617,81.561063,Theft,IPC 392,Chanakyapuri,Under Investigation
FIR3433,2025-11-02 08:50:59,Prayagraj,Uttar Pradesh,"937 Gali, Prayagraj, Uttar Pradesh",25.240238,81.597645,Murder,IPC 363,Dwarka,Closed
FIR3434,2025-04-11 10:59:22,Mumbai,Maharashtra,"721 Main Road, Mumbai, Maharashtra",18.936136,72.828962,Murder,IPC 392,RK Puram,Closed
FIR3435,2024-01-06 22:40:12,Jaipur,Rajasthan,"559 Sector, Jaipur, Rajasthan",27.018959,75.971159,Theft,IPC 392,Dwarka,Closed
FIR3436,2025-06-19 08:45:15,Srinagar,Jammu & Kashmir,"842 Gali, Srinagar, Jammu & Kashmir",33.890748,74.78701,Assault,IPC 363,RK Puram,Closed
FIR3437,2023-08-23 17:56:57,Chennai,Tamil Nadu,"413 Sector, Chennai, Tamil Nadu",13.283501,80.286206,Kidnapping,IPC 420,Karol Bagh,Closed
FIR3438,2023-03-28 12:22:10,Srinagar,Jammu & Kashmir,"453 Sector, Srinagar, Jammu & Kashmir",34.155408,75.003223,Theft,IPC 302,Dwarka,Under Investigation
FIR3439,2023-05-08 20:57:07,Delhi,Delhi,"619 Sector, Delhi, Delhi",28.760343,77.455103,Assault,IPC 302,Chanakyapuri,Closed
FIR3440,2025-08-13 10:08:34,Mumbai,Maharashtra,"701 Main Road, Mumbai, Maharashtra",19.329711,72.697743,Theft,IPC 363,Gurgaon East,Closed
FIR3441,2025-03-24 15:39:28,Prayagraj,Uttar Pradesh,"302 Gali, Prayagraj, Uttar Pradesh",25.43861,81.71797,Burglary,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR3442,2025-07-04 23:47:03,Lucknow,Uttar Pradesh,"224 Main Road, Lucknow, Uttar Pradesh",27.070566,80.773978,Kidnapping,IPC 323,Gurgaon East,Under Investigation
FIR3443,2025-11-07 11:31:42,Patna,Bihar,"296 Sector, Patna, Bihar",25.327694,84.919518,Assault,IPC 420,Noida Sector 20,Under Investigation
FIR3444,2024-03-09 20:48:53,Srinagar,Jammu & Kashmir,"852 Gali, Srinagar, Jammu & Kashmir",34.297032,74.680455,Kidnapping,IPC 376,Lajpat Nagar,Under Investigation
FIR3445,2025-12-20 20:14:25,Hyderabad,Telangana,"969 Main Road, Hyderabad, Telangana",17.351606,78.424973,Harassment,IPC 302,Noida Sector 20,Closed
FIR3446,2025-12-10 06:56:02,Chennai,Tamil Nadu,"962 Main Road, Chennai, Tamil Nadu",13.360348,80.472345,Harassment,IPC 392,Lajpat Nagar,Closed
FIR3447,2024-07-01 16:09:50,Srinagar,Jammu & Kashmir,"693 Main Road, Srinagar, Jammu & Kashmir",33.831646,75.087199,Harassment,IPC 363,Chanakyapuri,Under Investigation
FIR3448,2024-05-10 12:26:26,Lucknow,Uttar Pradesh,"463 Main Road, Lucknow, Uttar Pradesh",27.118491,80.946024,Cyber Crime,IPC 498A,Chanakyapuri,Under Investigation
FIR3449,2025-12-27 22:44:03,Kolkata,West Bengal,"599 Main Road, Kolkata, West Bengal",22.847372,88.65031,Fraud,IPC 376,Chanakyapuri,Charge Sheet Filed
FIR3450,2024-01-07 21:11:21,Prayagraj,Uttar Pradesh,"309 Main Road, Prayagraj, Uttar Pradesh",25.296155,82.008651,Murder,IPC 302,Gurgaon East,Under Investigation
FIR3451,2024-11-25 21:40:48,Prayagraj,Uttar Pradesh,"406 Sector, Prayagraj, Uttar Pradesh",25.323538,81.833557,Murder,IPC 302,Noida Sector 20,Under Investigation
FIR3452,2025-02-02 23:30:26,Srinagar,Jammu & Kashmir,"865 Main Road, Srinagar, Jammu & Kashmir",33.999011,74.65735,Murder,IPC 392,Karol Bagh,Charge Sheet Filed
FIR3453,2023-08-05 02:51:59,Kolkata,West Bengal,"622 Sector, Kolkata, West Bengal",22.34019,88.375926,Theft,IPC 392,Noida Sector 20,Charge Sheet Filed
FIR3454,2023-10-13 19:12:11,Delhi,Delhi,"803 Gali, Delhi, Delhi",28.826009,77.267336,Harassment,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR3455,2023-03-11 09:15:21,Guwahati,Assam,"802 Sector, Guwahati, Assam",25.892138,91.64329,Burglary,IPC 376,Chanakyapuri,Charge Sheet Filed
FIR3456,2024-06-13 12:52:37,Prayagraj,Uttar Pradesh,"812 Gali, Prayagraj, Uttar Pradesh",25.491628,81.860991,Murder,IPC 376,Noida Sector 20,Charge Sheet Filed
FIR3457,2024-09-05 07:25:00,Srinagar,Jammu & Kashmir,"226 Sector, Srinagar, Jammu & Kashmir",33.847641,75.077948,Fraud,IPC 363,Gurgaon East,Under Investigation
FIR3458,2023-12-21 05:31:53,Hyderabad,Telangana,"814 Main Road, Hyderabad, Telangana",17.18771,78.474122,Theft,IPC 376,Dwarka,Under Investigation
FIR3459,2025-03-13 18:29:51,Bangalore,Karnataka,"970 Gali, Bangalore, Karnataka",13.091441,77.391793,Dowry,IPC 376,RK Puram,Closed
FIR3460,2025-06-12 13:15:13,Srinagar,Jammu & Kashmir,"930 Sector, Srinagar, Jammu & Kashmir",34.16091,74.749956,Assault,IPC 363,Gurgaon East,Under Investigation
FIR3461,2023-01-01 23:22:33,Srinagar,Jammu & Kashmir,"908 Main Road, Srinagar, Jammu & Kashmir",33.979787,74.671011,Kidnapping,IPC 498A,Dwarka,Closed
FIR3462,2023-04-04 06:06:49,Patna,Bihar,"484 Sector, Patna, Bihar",25.383119,85.100085,Cyber Crime,IPC 498A,Lajpat Nagar,Closed
FIR3463,2024-07-07 00:46:33,Jaipur,Rajasthan,"401 Gali, Jaipur, Rajasthan",26.703017,75.737031,Burglary,IPC 302,Chanakyapuri,Charge Sheet Filed
FIR3464,2023-08-11 09:27:11,Jaipur,Rajasthan,"893 Sector, Jaipur, Rajasthan",27.020542,75.875174,Assault,IPC 498A,Chanakyapuri,Closed
FIR3465,2025-03-26 00:51:02,Bangalore,Karnataka,"971 Sector, Bangalore, Karnataka",12.85293,77.510728,Murder,IPC 376,Karol Bagh,Charge Sheet Filed
FIR3466,2024-09-14 22:40:40,Patna,Bihar,"902 Sector, Patna, Bihar",25.710056,85.206986,Assault,IPC 420,RK Puram,Under Investigation
FIR3467,2024-06-06 15:40:11,Patna,Bihar,"667 Main Road, Patna, Bihar",25.434469,85.102508,Fraud,IPC 302,Gurgaon East,Closed
FIR3468,2023-11-14 04:58:39,Lucknow,Uttar Pradesh,"727 Sector, Lucknow, Uttar Pradesh",26.876388,81.119713,Kidnapping,IPC 420,Gurgaon East,Under Investigation
FIR3469,2024-08-04 01:26:12,Patna,Bihar,"260 Main Road, Patna, Bihar",25.606129,85.059165,Murder,IPC 363,Gurgaon East,Closed
FIR3470,2025-06-10 22:10:22,Kolkata,West Bengal,"241 Gali, Kolkata, West Bengal",22.848509,88.433534,Fraud,IPC 392,RK Puram,Charge Sheet Filed
FIR3471,2024-12-22 03:56:43,Hyderabad,Telangana,"686 Gali, Hyderabad, Telangana",17.642232,78.605021,Murder,IPC 376,Gurgaon East,Closed
FIR3472,2025-04-18 16:11:14,Hyderabad,Telangana,"477 Main Road, Hyderabad, Telangana",17.418854,78.418469,Murder,IPC 376,Dwarka,Charge Sheet Filed
FIR3473,2024-04-12 10:07:29,Kolkata,West Bengal,"997 Main Road, Kolkata, West Bengal",22.819061,88.170809,Dowry,IPC 376,Dwarka,Charge Sheet Filed
FIR3474,2024-03-08 14:20:46,Chennai,Tamil Nadu,"822 Gali, Chennai, Tamil Nadu",13.321739,80.323647,Fraud,IPC 498A,RK Puram,Under Investigation
FIR3475,2025-11-08 12:31:41,Srinagar,Jammu & Kashmir,"166 Gali, Srinagar, Jammu & Kashmir",34.179652,74.811027,Burglary,IPC 498A,Gurgaon East,Under Investigation
FIR3476,2023-05-31 19:24:24,Hyderabad,Telangana,"743 Main Road, Hyderabad, Telangana",17.116939,78.295144,Kidnapping,IPC 498A,Chanakyapuri,Under Investigation
FIR3477,2024-04-01 10:29:50,Lucknow,Uttar Pradesh,"637 Main Road, Lucknow, Uttar Pradesh",27.070851,81.160828,Assault,IPC 376,Karol Bagh,Charge Sheet Filed
FIR3478,2024-10-01 11:53:16,Hyderabad,Telangana,"780 Gali, Hyderabad, Telangana",17.594232,78.594424,Assault,IPC 392,Lajpat Nagar,Closed
FIR3479,2025-03-17 03:15:14,Mumbai,Maharashtra,"145 Sector, Mumbai, Maharashtra",19.280104,72.99528,Burglary,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR3480,2025-04-13 06:17:07,Hyderabad,Telangana,"716 Sector, Hyderabad, Telangana",17.309299,78.243225,Dowry,IPC 498A,Karol Bagh,Under Investigation
FIR3481,2025-12-16 13:27:54,Srinagar,Jammu & Kashmir,"127 Main Road, Srinagar, Jammu & Kashmir",34.375916,75.04874,Murder,IPC 323,Noida Sector 20,Closed
FIR3482,2024-07-14 09:21:42,Patna,Bihar,"324 Main Road, Patna, Bihar",25.296424,85.125747,Harassment,IPC 302,RK Puram,Closed
FIR3483,2023-01-22 10:09:12,Delhi,Delhi,"233 Sector, Delhi, Delhi",28.829977,77.242253,Murder,IPC 392,Karol Bagh,Closed
FIR3484,2023-09-30 08:33:13,Srinagar,Jammu & Kashmir,"495 Gali, Srinagar, Jammu & Kashmir",34.356106,75.02893,Kidnapping,IPC 392,Dwarka,Charge Sheet Filed
FIR3485,2025-11-08 14:17:03,Bangalore,Karnataka,"831 Gali, Bangalore, Karnataka",12.861065,77.747742,Burglary,IPC 363,Noida Sector 20,Under Investigation
FIR3486,2024-03-21 20:41:25,Hyderabad,Telangana,"466 Gali, Hyderabad, Telangana",17.482359,78.634989,Harassment,IPC 363,Chanakyapuri,Closed
FIR3487,2025-07-27 22:11:13,Delhi,Delhi,"336 Sector, Delhi, Delhi",28.544472,77.112907,Harassment,IPC 392,Dwarka,Under Investigation
FIR3488,2025-02-18 13:51:44,Prayagraj,Uttar Pradesh,"439 Sector, Prayagraj, Uttar Pradesh",25.467989,81.593103,Fraud,IPC 302,RK Puram,Under Investigation
FIR3489,2023-09-28 01:06:57,Srinagar,Jammu & Kashmir,"929 Main Road, Srinagar, Jammu & Kashmir",34.328609,74.773971,Fraud,IPC 392,Gurgaon East,Under Investigation
FIR3490,2023-10-20 16:44:55,Srinagar,Jammu & Kashmir,"592 Sector, Srinagar, Jammu & Kashmir",34.284007,74.50233,Assault,IPC 302,Dwarka,Closed
FIR3491,2023-11-05 20:36:05,Prayagraj,Uttar Pradesh,"221 Gali, Prayagraj, Uttar Pradesh",25.167209,82.001712,Dowry,IPC 302,Dwarka,Closed
FIR3492,2023-05-03 15:49:19,Mumbai,Maharashtra,"137 Sector, Mumbai, Maharashtra",19.053158,72.714164,Fraud,IPC 376,Gurgaon East,Closed
FIR3493,2024-10-17 13:42:42,Guwahati,Assam,"215 Gali, Guwahati, Assam",25.965786,92.023165,Theft,IPC 323,Gurgaon East,Charge Sheet Filed
FIR3494,2025-04-13 12:38:02,Prayagraj,Uttar Pradesh,"266 Sector, Prayagraj, Uttar Pradesh",25.164062,82.076893,Murder,IPC 420,Karol Bagh,Charge Sheet Filed
FIR3495,2024-07-31 18:00:46,Chennai,Tamil Nadu,"794 Gali, Chennai, Tamil Nadu",13.253236,80.347537,Theft,IPC 323,Chanakyapuri,Closed
FIR3496,2023-11-01 11:29:11,Delhi,Delhi,"364 Gali, Delhi, Delhi",28.899884,77.116133,Assault,IPC 323,Dwarka,Closed
FIR3497,2025-03-03 20:30:26,Kolkata,West Bengal,"112 Main Road, Kolkata, West Bengal",22.767558,88.289384,Dowry,IPC 363,Karol Bagh,Closed
FIR3498,2024-07-08 16:52:48,Bangalore,Karnataka,"480 Gali, Bangalore, Karnataka",12.949845,77.48664,Burglary,IPC 376,RK Puram,Closed
FIR3499,2025-04-08 08:31:18,Srinagar,Jammu & Kashmir,"329 Gali, Srinagar, Jammu & Kashmir",34.270081,74.788676,Burglary,IPC 323,Gurgaon East,Charge Sheet Filed
FIR3500,2023-12-19 21:16:21,Srinagar,Jammu & Kashmir,"551 Sector, Srinagar, Jammu & Kashmir",34.077003,74.685705,Theft,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR3501,2023-10-30 13:45:11,Kolkata,West Bengal,"260 Gali, Kolkata, West Bengal",22.503933,88.115791,Burglary,IPC 363,Karol Bagh,Charge Sheet Filed
FIR3502,2023-02-15 09:06:49,Prayagraj,Uttar Pradesh,"126 Gali, Prayagraj, Uttar Pradesh",25.545853,81.964826,Harassment,IPC 363,Karol Bagh,Under Investigation
FIR3503,2025-09-29 01:18:03,Mumbai,Maharashtra,"316 Sector, Mumbai, Maharashtra",19.29581,73.159548,Dowry,IPC 498A,Noida Sector 20,Charge Sheet Filed
FIR3504,2024-03-19 02:52:43,Patna,Bihar,"221 Gali, Patna, Bihar",25.482661,85.035205,Theft,IPC 363,Chanakyapuri,Under Investigation
FIR3505,2024-10-03 19:58:07,Patna,Bihar,"633 Gali, Patna, Bihar",25.567786,85.174288,Burglary,IPC 376,Gurgaon East,Under Investigation
FIR3506,2024-11-10 08:30:48,Jaipur,Rajasthan,"439 Sector, Jaipur, Rajasthan",26.893479,76.078835,Burglary,IPC 392,Dwarka,Under Investigation
FIR3507,2025-05-02 17:51:40,Patna,Bihar,"308 Main Road, Patna, Bihar",25.728193,85.171277,Dowry,IPC 392,Dwarka,Under Investigation
FIR3508,2025-01-26 09:46:08,Jaipur,Rajasthan,"927 Gali, Jaipur, Rajasthan",26.632366,75.570224,Dowry,IPC 420,Dwarka,Charge Sheet Filed
FIR3509,2023-03-31 13:23:32,Prayagraj,Uttar Pradesh,"677 Sector, Prayagraj, Uttar Pradesh",25.377467,82.071247,Theft,IPC 392,Chanakyapuri,Under Investigation
FIR3510,2023-10-03 13:39:24,Lucknow,Uttar Pradesh,"769 Main Road, Lucknow, Uttar Pradesh",26.802543,80.758038,Kidnapping,IPC 498A,Dwarka,Charge Sheet Filed
FIR3511,2024-06-04 14:54:19,Chennai,Tamil Nadu,"716 Main Road, Chennai, Tamil Nadu",12.96461,80.388598,Fraud,IPC 498A,Noida Sector 20,Under Investigation
FIR3512,2025-06-03 12:29:23,Kolkata,West Bengal,"195 Main Road, Kolkata, West Bengal",22.33335,88.280004,Theft,IPC 363,RK Puram,Closed
FIR3513,2024-01-15 23:49:16,Prayagraj,Uttar Pradesh,"166 Gali, Prayagraj, Uttar Pradesh",25.167147,82.106786,Dowry,IPC 498A,Lajpat Nagar,Charge Sheet Filed
FIR3514,2025-03-30 08:27:20,Lucknow,Uttar Pradesh,"860 Main Road, Lucknow, Uttar Pradesh",27.058356,81.034663,Cyber Crime,IPC 420,Noida Sector 20,Under Investigation
FIR3515,2024-12-30 11:48:26,Lucknow,Uttar Pradesh,"629 Main Road, Lucknow, Uttar Pradesh",27.125054,81.006189,Harassment,IPC 363,Dwarka,Under Investigation
