Call_ID,Timestamp,City,State,Latitude,Longitude,Emergency_Type,Priority,Response_Time(min),Resolved
1121525,2023-12-28 13:24:56,Hyderabad,Telangana,17.101458,78.483898,Robbery,Low,56,No
1121526,2024-10-27 16:37:58,Prayagraj,Uttar Pradesh,25.537068,81.804722,Theft,High,17,Yes
1121527,2023-02-02 18:58:11,Delhi,Delhi,28.434338,77.088692,Theft,Low,6,No
1121528,2024-06-28 02:58:48,Guwahati,Assam,26.142196,91.681233,Theft,High,25,No
1121529,2025-10-25 15:49:16,Delhi,Delhi,28.384734,77.414081,Road Accident,Medium,41,No
1121530,2023-07-13 13:34:55,Guwahati,Assam,25.8897,91.511991,Domestic Abuse,Low,8,No
1121531,2023-04-11 21:00:57,Jaipur,Rajasthan,26.956569,76.0495,Domestic Abuse,Low,56,Yes
1121532,2024-01-10 13:58:41,Delhi,Delhi,28.392792,77.140443,Eve Teasing,High,5,No
1121533,2023-01-30 17:06:47,Srinagar,Jammu & Kashmir,34.194053,74.994989,Fire,Medium,50,Yes
1121534,2023-09-23 09:50:06,Prayagraj,Uttar Pradesh,25.454055,81.990224,Robbery,Low,15,Yes
1121535,2023-03-21 18:55:38,Lucknow,Uttar Pradesh,27.042743,80.909747,Fire,Medium,22,No
1121536,2023-04-17 06:07:29,Lucknow,Uttar Pradesh,26.923231,81.154949,Road Accident,High,9,No
1121537,2025-03-13 02:24:03,Patna,Bihar,25.514008,85.333712,Domestic Abuse,High,50,No
1121538,2023-08-15 15:05:24,Lucknow,Uttar Pradesh,26.719957,80.734616,Kidnapping,Low,11,No
1121539,2025-08-30 21:21:45,Srinagar,Jammu & Kashmir,33.89975,74.864205,Theft,High,4,Yes
1121540,2023-04-12 09:21:09,Delhi,Delhi,28.654647,76.99759,Kidnapping,High,36,Yes
1121541,2024-03-28 18:15:00,Bangalore,Karnataka,13.053492,77.864851,Theft,Medium,12,No
1121542,2023-05-25 11:53:26,Jaipur,Rajasthan,27.05765,75.783901,Kidnapping,Low,43,No
1121543,2023-08-09 06:31:42,Kolkata,West Bengal,22.396912,88.581893,Domestic Abuse,Low,8,Yes
1121544,2023-03-14 23:47:05,Mumbai,Maharashtra,19.065611,72.660748,Eve Teasing,Medium,27,No
1121545,2024-04-17 18:07:54,Srinagar,Jammu & Kashmir,33.904586,74.513033,Medical Emergency,High,28,Yes
1121546,2023-04-15 13:10:52,Lucknow,Uttar Pradesh,26.770659,81.192889,Domestic Abuse,Medium,55,Yes
1121547,2024-09-19 22:55:20,Prayagraj,Uttar Pradesh,25.471398,81.588684,Fire,High,17,Yes
1121548,2025-11-25 22:29:29,Mumbai,Maharashtra,19.305183,72.815012,Domestic Abuse,Medium,51,Yes
1121549,2023-12-01 23:10:40,Bangalore,Karnataka,13.263352,77.883088,Chain Snatching,High,46,No
1121550,2025-08-03 16:43:03,Jaipur,Rajasthan,26.625597,75.703779,Fire,Medium,21,Yes
1121551,2025-08-14 22:02:03,Prayagraj,Uttar Pradesh,25.478024,81.824099,Kidnapping,Low,34,No
1121552,2025-03-22 23:54:39,Srinagar,Jammu & Kashmir,34.1854,74.977551,Medical Emergency,High,15,No
1121553,2023-05-04 00:57:37,Kolkata,West Bengal,22.386988,88.433075,Robbery,Medium,49,Yes
1121554,2024-04-21 04:57:40,Lucknow,Uttar Pradesh,26.984781,80.782888,Theft,Medium,6,No
1121555,2025-01-07 23:13:14,Chennai,Tamil Nadu,12.997799,79.977579,Medical Emergency,Low,49,Yes
1121556,2023-05-10 15:00:46,Srinagar,Jammu & Kashmir,34.208468,74.515764,Eve Teasing,High,46,Yes
1121557,2023-03-15 23:17:00,Bangalore,Karnataka,12.692326,77.522868,Road Accident,Low,26,Yes
1121558,2025-09-07 12:18:19,Mumbai,Maharashtra,18.925155,73.157356,Chain Snatching,High,31,No
1121559,2025-06-04 14:22:31,Guwahati,Assam,25.92121,91.840402,Medical Emergency,Medium,9,No
1121560,2023-12-23 03:54:14,Prayagraj,Uttar Pradesh,25.484015,81.6374,Road Accident,Low,3,Yes
1121561,2023-09-15 01:28:00,Kolkata,West Bengal,22.478201,88.137772,Medical Emergency,High,56,Yes
1121562,2025-08-25 19:09:20,Jaipur,Rajasthan,26.811524,75.87969,Eve Teasing,Low,6,No
1121563,2023-01-18 21:08:08,Chennai,Tamil Nadu,13.002688,80.348826,Fire,High,51,No
1121564,2023-05-05 02:27:56,Bangalore,Karnataka,13.266529,77.65888,Road Accident,High,38,No
1121565,2023-04-05 09:48:03,Chennai,Tamil Nadu,13.20955,80.313821,Theft,Medium,28,No
1121566,2024-04-08 19:24:49,Srinagar,Jammu & Kashmir,34.144927,74.911418,Theft,Medium,42,Yes
1121567,2023-01-02 21:58:59,Kolkata,West Bengal,22.602866,88.394956,Chain Snatching,High,3,No
1121568,2025-01-04 16:00:28,Bangalore,Karnataka,12.842845,77.668868,Kidnapping,High,37,Yes
1121569,2024-03-17 21:58:21,Guwahati,Assam,25.852109,91.747138,Kidnapping,Low,51,Yes
1121570,2025-03-26 06:12:53,Srinagar,Jammu & Kashmir,34.351706,74.645406,Robbery,High,51,Yes
1121571,2023-05-14 20:42:47,Jaipur,Rajasthan,27.077329,75.555383,Theft,High,12,Yes
1121572,2024-05-15 08:39:30,Jaipur,Rajasthan,26.621882,75.7608,Domestic Abuse,High,11,No
1121573,2023-05-26 11:06:50,Chennai,Tamil Nadu,12.946221,80.515604,Theft,Medium,56,No
1121574,2023-03-30 12:21:02,Patna,Bihar,25.606816,85.277395,Medical Emergency,Medium,49,Yes
1121575,2023-05-02 06:07:35,Prayagraj,Uttar Pradesh,25.660573,82.056058,Chain Snatching,High,45,No
1121576,2025-11-18 13:56:52,Hyderabad,Telangana,17.212472,78.489666,Kidnapping,Medium,39,Yes
1121577,2025-07-19 05:13:36,Patna,Bihar,25.33369,85.10895,Chain Snatching,High,3,No
1121578,2023-03-27 04:06:22,Kolkata,West Bengal,22.653572,88.56151,Chain Snatching,Medium,50,No
1121579,2023-11-18 14:53:06,Guwahati,Assam,26.113405,91.906844,Theft,High,48,No
1121580,2024-02-25 22:00:26,Lucknow,Uttar Pradesh,26.825127,80.671564,Road Accident,High,57,Yes
1121581,2023-12-22 08:48:41,Jaipur,Rajasthan,27.132972,75.60705,Domestic Abuse,Low,45,Yes
1121582,2023-04-24 20:31:04,Hyderabad,Telangana,17.364776,78.736616,Fire,Low,54,Yes
1121583,2025-08-19 07:01:06,Hyderabad,Telangana,17.679628,78.519746,Fire,Medium,57,Yes
1121584,2023-10-11 01:42:40,Lucknow,Uttar Pradesh,26.923402,81.018256,Medical Emergency,High,41,Yes
1121585,2023-11-23 12:00:53,Bangalore,Karnataka,12.814543,77.450281,Kidnapping,High,1,Yes
1121586,2024-08-10 07:53:15,Hyderabad,Telangana,17.169955,78.221594,Domestic Abuse,Low,38,No
1121587,2025-08-28 01:13:15,Mumbai,Maharashtra,18.919501,72.774729,Theft,High,25,No
1121588,2023-05-07 13:42:14,Mumbai,Maharashtra,19.354048,72.847265,Medical Emergency,Low,25,No
1121589,2023-12-30 19:20:30,Jaipur,Rajasthan,26.736435,76.011331,Chain Snatching,Medium,31,No
1121590,2025-05-28 07:38:08,Bangalore,Karnataka,13.073381,77.720422,Domestic Abuse,High,33,Yes
1121591,2025-02-17 14:54:44,Prayagraj,Uttar Pradesh,25.728671,82.006939,Chain Snatching,High,19,Yes
1121592,2025-09-28 01:12:32,Patna,Bihar,25.526039,85.258632,Robbery,Medium,27,Yes
1121593,2025-01-20 02:06:34,Patna,Bihar,25.534217,85.120851,Kidnapping,Medium,7,Yes
1121594,2025-12-08 05:41:06,Lucknow,Uttar Pradesh,26.910507,80.733908,Domestic Abuse,High,18,No
1121595,2024-09-08 14:48:43,Kolkata,West Bengal,22.39998,88.19367,Eve Teasing,High,49,No
1121596,2024-05-02 12:29:51,Chennai,Tamil Nadu,12.895741,80.269891,Fire,Low,3,Yes
1121597,2023-10-18 13:50:04,Jaipur,Rajasthan,26.993565,75.874756,Fire,High,8,Yes
1121598,2023-02-03 07:49:04,Patna,Bihar,25.463301,85.173719,Chain Snatching,Low,60,Yes
1121599,2024-03-21 07:59:31,Delhi,Delhi,28.446769,77.188684,Domestic Abuse,Medium,8,No
1121600,2023-07-31 21:40:11,Patna,Bihar,25.870423,85.303597,Road Accident,High,15,No
1121601,2023-08-20 13:34:28,Patna,Bihar,25.651214,85.078144,Fire,Low,34,Yes
1121602,2023-09-17 04:07:00,Delhi,Delhi,28.679762,77.02588,Chain Snatching,Low,27,No
1121603,2024-06-27 07:40:25,Chennai,Tamil Nadu,13.236865,80.520739,Road Accident,High,20,No
1121604,2025-03-10 11:31:49,Bangalore,Karnataka,12.885336,77.646946,Kidnapping,Medium,51,No
1121605,2024-02-10 19:06:17,Lucknow,Uttar Pradesh,26.597435,80.936553,Robbery,Medium,12,Yes
1121606,2025-03-07 22:51:10,Lucknow,Uttar Pradesh,26.732565,81.215882,Fire,Medium,53,Yes
1121607,2025-01-31 02:07:06,Kolkata,West Bengal,22.693939,88.653162,Chain Snatching,Medium,19,Yes
1121608,2025-10-11 12:19:46,Mumbai,Maharashtra,19.024525,73.052886,Theft,Low,28,Yes
1121609,2024-08-31 05:40:33,Patna,Bihar,25.406452,85.31731,Fire,Medium,12,Yes
1121610,2025-05-23 20:12:29,Lucknow,Uttar Pradesh,26.798927,80.680597,Road Accident,Low,59,No
1121611,2024-08-07 03:47:10,Prayagraj,Uttar Pradesh,25.356484,81.929201,Kidnapping,High,11,Yes
1121612,2023-07-16 18:27:35,Jaipur,Rajasthan,26.89568,75.952352,Fire,High,20,Yes
1121613,2025-04-14 13:33:15,Prayagraj,Uttar Pradesh,25.219152,81.814314,Fire,Medium,26,Yes
1121614,2025-12-27 00:31:48,Bangalore,Karnataka,12.817549,77.392274,Medical Emergency,Low,38,Yes
1121615,2024-11-02 09:44:52,Hyderabad,Telangana,17.136702,78.246534,Medical Emergency,High,58,No
1121616,2024-04-10 16:37:57,Patna,Bihar,25.799733,85.436406,Road Accident,Medium,19,No
1121617,2023-12-29 14:12:48,Lucknow,Uttar Pradesh,26.727258,81.08309,Robbery,High,49,Yes
1121618,2023-01-11 15:47:46,Hyderabad,Telangana,17.092858,78.786572,Chain Snatching,High,24,No
1121619,2025-05-10 00:37:13,Hyderabad,Telangana,17.177256,78.45183,Eve Teasing,Low,41,Yes
1121620,2024-09-19 05:02:35,Jaipur,Rajasthan,26.917628,75.921851,Kidnapping,Medium,1,No
1121621,2024-08-25 09:25:08,Chennai,Tamil Nadu,13.091536,80.154799,Road Accident,High,4,Yes
1121622,2025-03-23 12:24:14,Chennai,Tamil Nadu,13.005543,80.567082,Domestic Abuse,Low,11,No
1121623,2023-10-01 20:49:50,Bangalore,Karnataka,12.86123,77.477773,Chain Snatching,Medium,13,Yes
1121624,2024-05-28 11:29:21,Delhi,Delhi,28.677492,77.273222,Fire,Medium,10,No
1121625,2024-03-09 17:18:22,Chennai,Tamil Nadu,13.284316,80.39378,Robbery,Low,2,Yes
1121626,2025-08-28 05:36:29,Srinagar,Jammu & Kashmir,34.30641,74.986296,Fire,High,11,No
1121627,2025-11-01 20:36:41,Srinagar,Jammu & Kashmir,34.156972,74.932545,Domestic Abuse,Medium,1,No
1121628,2025-07-03 13:23:46,Patna,Bihar,25.533788,85.391442,Chain Snatching,High,43,Yes
1121629,2023-04-27 02:54:35,Prayagraj,Uttar Pradesh,25.302499,81.727138,Road Accident,Medium,2,Yes
1121630,2023-04-10 07:14:58,Prayagraj,Uttar Pradesh,25.194625,81.83987,Eve Teasing,Medium,48,Yes
1121631,2023-12-16 16:17:36,Srinagar,Jammu & Kashmir,33.941003,75.005831,Theft,Low,26,No
1121632,2023-01-19 21:37:06,Jaipur,Rajasthan,26.958213,75.924982,Road Accident,Medium,25,No
1121633,2025-03-29 19:43:49,Lucknow,Uttar Pradesh,26.786928,80.743397,Fire,Low,9,No
1121634,2023-03-03 04:51:52,Lucknow,Uttar Pradesh,26.684132,80.971784,Fire,Low,7,No
1121635,2024-07-30 11:10:25,Prayagraj,Uttar Pradesh,25.463001,81.77236,Medical Emergency,Medium,37,No
1121636,2025-09-08 12:48:49,Prayagraj,Uttar Pradesh,25.439045,81.915513,Robbery,High,52,No
1121637,2024-10-25 09:43:32,Bangalore,Karnataka,12.912946,77.561396,Medical Emergency,Low,14,No
1121638,2025-02-01 10:08:06,Srinagar,Jammu & Kashmir,33.835471,74.551533,Kidnapping,Low,20,No
1121639,2023-09-24 20:34:22,Bangalore,Karnataka,12.696891,77.298897,Eve Teasing,Medium,56,Yes
1121640,2023-02-16 04:53:31,Prayagraj,Uttar Pradesh,25.432153,81.867326,Chain Snatching,High,4,Yes
1121641,2025-08-09 18:21:20,Hyderabad,Telangana,17.122539,78.682247,Eve Teasing,High,17,No
1121642,2023-12-20 21:16:50,Lucknow,Uttar Pradesh,26.975539,81.080857,Robbery,High,10,Yes
1121643,2023-09-05 07:47:50,Patna,Bihar,25.467283,85.238066,Eve Teasing,Medium,7,Yes
1121644,2025-06-21 06:50:44,Guwahati,Assam,25.86962,91.479806,Robbery,Medium,23,No
1121645,2024-07-14 20:01:56,Patna,Bihar,25.51096,84.925327,Eve Teasing,Medium,38,No
1121646,2025-12-05 06:57:20,Delhi,Delhi,28.509043,76.930585,Domestic Abuse,Medium,56,Yes
1121647,2025-01-05 05:40:57,Patna,Bihar,25.318083,84.934438,Medical Emergency,High,7,No
1121648,2023-10-13 23:12:01,Lucknow,Uttar Pradesh,26.948205,80.967891,Kidnapping,Medium,47,No
1121649,2025-10-17 20:58:49,Prayagraj,Uttar Pradesh,25.223077,81.606915,Medical Emergency,Low,30,No
1121650,2023-03-04 19:10:13,Mumbai,Maharashtra,18.803339,72.64434,Kidnapping,Low,33,No
1121651,2025-05-18 14:12:53,Jaipur,Rajasthan,27.024182,75.565066,Kidnapping,Medium,28,Yes
1121652,2023-05-31 03:57:02,Hyderabad,Telangana,17.362243,78.306305,Medical Emergency,High,41,No
1121653,2024-07-14 05:51:03,Lucknow,Uttar Pradesh,26.809658,81.217689,Chain Snatching,Medium,19,Yes
1121654,2025-06-30 17:02:02,Prayagraj,Uttar Pradesh,25.17696,81.851697,Road Accident,High,6,Yes
1121655,2023-06-13 22:05:51,Guwahati,Assam,26.35993,91.684771,Robbery,Low,10,Yes
1121656,2023-06-23 06:54:27,Bangalore,Karnataka,13.21852,77.515137,Domestic Abuse,High,14,Yes
1121657,2024-07-23 08:31:10,Kolkata,West Bengal,22.415858,88.1393,Eve Teasing,High,24,No
1121658,2023-04-23 04:18:31,Patna,Bihar,25.635845,84.893744,Fire,High,54,No
1121659,2025-02-28 12:14:18,Lucknow,Uttar Pradesh,26.94706,81.098385,Domestic Abuse,Medium,60,No
1121660,2023-01-06 15:04:04,Mumbai,Maharashtra,19.346489,72.638443,Medical Emergency,Medium,27,No
1121661,2023-04-13 16:38:33,Kolkata,West Bengal,22.764683,88.1068,Fire,High,52,No
1121662,2023-06-25 17:20:11,Chennai,Tamil Nadu,12.910123,80.045104,Chain Snatching,High,48,Yes
1121663,2025-08-16 00:08:29,Jaipur,Rajasthan,26.817092,75.529948,Eve Teasing,Medium,14,No
1121664,2025-05-27 07:55:06,Kolkata,West Bengal,22.430029,88.189332,Eve Teasing,High,55,Yes
1121665,2025-06-30 01:07:45,Delhi,Delhi,28.896845,77.187879,Theft,High,35,Yes
1121666,2024-12-20 05:14:00,Chennai,Tamil Nadu,13.075496,80.317491,Fire,High,23,Yes
1121667,2025-06-12 18:14:01,Kolkata,West Bengal,22.34116,88.334927,Kidnapping,Medium,53,No
1121668,2024-05-10 16:15:33,Bangalore,Karnataka,13.110133,77.537266,Robbery,Medium,22,No
1121669,2025-01-29 13:41:04,Patna,Bihar,25.828783,84.973,Medical Emergency,High,17,Yes
1121670,2023-11-10 02:30:47,Lucknow,Uttar Pradesh,26.831184,81.243193,Robbery,Medium,45,No
1121671,2023-10-30 08:17:53,Mumbai,Maharashtra,19.355571,72.685834,Medical Emergency,High,26,No
1121672,2025-03-30 21:42:36,Srinagar,Jammu & Kashmir,33.966792,75.054586,Chain Snatching,Medium,57,No
1121673,2023-02-25 08:09:10,Kolkata,West Bengal,22.484658,88.313485,Eve Teasing,Low,42,No
1121674,2023-01-03 23:33:56,Bangalore,Karnataka,13.167441,77.712476,Fire,Medium,37,No
1121675,2024-04-19 21:33:49,Mumbai,Maharashtra,19.103519,72.783484,Chain Snatching,High,19,No
1121676,2025-08-27 17:37:46,Mumbai,Maharashtra,18.934252,73.099769,Fire,High,51,No
1121677,2025-08-19 14:40:30,Mumbai,Maharashtra,19.305615,72.794812,Domestic Abuse,Medium,27,Yes
1121678,2025-06-01 17:25:13,Guwahati,Assam,26.423771,91.716433,Chain Snatching,Medium,33,Yes
1121679,2025-03-18 08:55:00,Kolkata,West Bengal,22.679706,88.225432,Robbery,Low,1,No
1121680,2024-10-17 05:49:40,Hyderabad,Telangana,17.52846,78.214408,Theft,Low,48,No
1121681,2025-02-11 07:19:42,Kolkata,West Bengal,22.365789,88.07224,Medical Emergency,Medium,47,Yes
1121682,2023-12-05 13:26:11,Jaipur,Rajasthan,27.163163,75.865878,Domestic Abuse,Medium,28,No
1121683,2025-05-02 00:44:06,Prayagraj,Uttar Pradesh,25.491963,81.717568,Fire,Medium,38,No
1121684,2025-11-09 12:53:53,Guwahati,Assam,26.396495,91.59817,Medical Emergency,Medium,46,No
1121685,2025-04-18 09:34:14,Guwahati,Assam,25.922372,91.619148,Medical Emergency,Low,45,Yes
1121686,2025-06-29 22:12:22,Kolkata,West Bengal,22.716733,88.387622,Fire,Medium,46,No
1121687,2025-01-16 14:19:07,Patna,Bihar,25.406632,85.219595,Theft,Medium,11,No
1121688,2023-08-18 06:06:12,Kolkata,West Bengal,22.518784,88.218748,Road Accident,Low,5,Yes
1121689,2025-09-21 08:03:52,Srinagar,Jammu & Kashmir,34.239526,74.537514,Road Accident,High,6,Yes
1121690,2023-06-24 16:55:40,Lucknow,Uttar Pradesh,26.711149,80.89033,Medical Emergency,High,57,Yes
1121691,2023-09-24 08:39:39,Prayagraj,Uttar Pradesh,25.335667,81.802854,Chain Snatching,Low,29,No
1121692,2023-04-07 14:28:56,Jaipur,Rajasthan,26.730151,75.534807,Medical Emergency,Low,39,No
1121693,2024-03-10 19:35:44,Mumbai,Maharashtra,19.13531,73.111806,Eve Teasing,Low,1,No
1121694,2025-01-21 12:50:28,Patna,Bihar,25.300192,85.118184,Kidnapping,Medium,2,No
1121695,2023-03-12 06:40:14,Chennai,Tamil Nadu,12.808702,80.308744,Theft,Medium,51,Yes
1121696,2025-03-11 17:56:28,Guwahati,Assam,26.35789,91.713565,Road Accident,High,25,No
1121697,2024-01-19 17:21:27,Mumbai,Maharashtra,19.322783,72.99528,Fire,Low,35,No
1121698,2025-11-13 09:02:23,Prayagraj,Uttar Pradesh,25.373501,81.683995,Domestic Abuse,Medium,27,Yes
1121699,2025-02-11 20:58:48,Chennai,Tamil Nadu,12.798435,80.263466,Domestic Abuse,Low,9,No
1121700,2024-10-18 23:57:44,Kolkata,West Bengal,22.303182,88.504935,Domestic Abuse,High,19,No
1121701,2023-03-11 01:42:40,Mumbai,Maharashtra,19.354127,72.804876,Kidnapping,Medium,20,Yes
1121702,2024-03-04 18:24:49,Prayagraj,Uttar Pradesh,25.436892,82.078762,Fire,Medium,40,Yes
1121703,2024-11-20 23:29:15,Lucknow,Uttar Pradesh,26.594483,80.849539,Road Accident,Medium,14,Yes
1121704,2023-07-08 15:49:26,Guwahati,Assam,25.848598,91.577435,Road Accident,High,4,No
1121705,2023-10-12 05:15:48,Kolkata,West Bengal,22.823137,88.39246,Road Accident,Medium,3,Yes
1121706,2025-05-01 07:46:07,Lucknow,Uttar Pradesh,27.040609,81.106042,Kidnapping,High,6,No
1121707,2023-01-24 10:50:39,Delhi,Delhi,28.530024,77.377518,Medical Emergency,Medium,48,No
1121708,2025-07-21 15:01:58,Delhi,Delhi,28.583326,77.387392,Fire,High,28,No
1121709,2025-01-31 05:07:55,Mumbai,Maharashtra,19.236234,72.644377,Chain Snatching,High,37,Yes
1121710,2025-07-14 04:01:19,Patna,Bihar,25.803091,85.256116,Eve Teasing,Low,42,No
1121711,2024-03-31 20:11:12,Hyderabad,Telangana,17.582059,78.451805,Eve Teasing,High,40,Yes
1121712,2024-03-04 21:30:22,Mumbai,Maharashtra,18.841111,73.127738,Theft,High,52,Yes
1121713,2024-10-04 19:10:26,Lucknow,Uttar Pradesh,26.836064,80.994931,Domestic Abuse,High,49,No
1121714,2025-07-02 12:23:33,Chennai,Tamil Nadu,13.331364,80.152722,Robbery,High,33,Yes
1121715,2025-11-09 18:48:33,Patna,Bihar,25.861277,85.079658,Medical Emergency,Low,47,No
1121716,2023-10-03 02:22:31,Prayagraj,Uttar Pradesh,25.663449,81.579418,Fire,High,4,Yes
1121717,2025-04-17 23:08:28,Patna,Bihar,25.727707,85.237607,Robbery,Medium,7,Yes
1121718,2025-05-17 08:12:36,Jaipur,Rajasthan,26.802636,76.046966,Theft,Low,23,Yes
1121719,2023-07-15 12:22:10,Hyderabad,Telangana,17.33459,78.379618,Domestic Abuse,Medium,49,Yes
1121720,2023-06-10 04:20:41,Kolkata,West Bengal,22.801448,88.336543,Medical Emergency,Low,6,No
1121721,2023-07-08 00:07:11,Jaipur,Rajasthan,27.0095,75.763773,Eve Teasing,High,46,Yes
1121722,2024-12-15 00:28:55,Srinagar,Jammu & Kashmir,33.959958,74.9699,Kidnapping,High,4,Yes
1121723,2023-02-26 20:30:35,Kolkata,West Bengal,22.573299,88.661712,Fire,High,34,Yes
1121724,2023-05-19 10:58:26,Jaipur,Rajasthan,26.681993,75.760736,Kidnapping,Low,43,No
1121725,2025-11-10 01:51:28,Mumbai,Maharashtra,19.332402,72.64001,Road Accident,Medium,22,No
1121726,2023-07-28 06:45:12,Kolkata,West Bengal,22.66889,88.110065,Kidnapping,High,41,No
1121727,2025-10-31 11:48:40,Kolkata,West Bengal,22.766041,88.559699,Eve Teasing,Medium,58,No
1121728,2023-03-10 10:02:33,Mumbai,Maharashtra,18.98475,72.792467,Road Accident,High,25,No
1121729,2023-08-25 22:21:49,Lucknow,Uttar Pradesh,26.684686,80.915117,Fire,Medium,25,Yes
1121730,2024-05-28 12:13:39,Bangalore,Karnataka,12.749877,77.563696,Domestic Abuse,Medium,55,Yes
1121731,2024-08-11 06:23:00,Jaipur,Rajasthan,26.77312,75.762842,Eve Teasing,Medium,15,Yes
1121732,2024-04-26 03:31:24,Lucknow,Uttar Pradesh,27.040126,81.076122,Medical Emergency,Low,32,Yes
1121733,2024-05-21 04:37:37,Srinagar,Jammu & Kashmir,34.019593,74.581277,Eve Teasing,Low,14,No
1121734,2025-01-24 03:48:59,Delhi,Delhi,28.829342,77.081742,Kidnapping,Low,14,No
1121735,2024-06-22 03:44:50,Patna,Bihar,25.737915,85.31004,Theft,Low,33,No
1121736,2024-02-11 10:49:05,Lucknow,Uttar Pradesh,27.109148,80.96963,Eve Teasing,Medium,59,Yes
1121737,2025-01-14 12:28:08,Prayagraj,Uttar Pradesh,25.261717,82.051403,Kidnapping,Medium,56,No
1121738,2025-02-16 05:09:20,Mumbai,Maharashtra,19.096695,72.687938,Chain Snatching,Medium,24,Yes
1121739,2025-07-16 19:30:39,Delhi,Delhi,28.882826,77.104287,Robbery,Medium,29,Yes
1121740,2023-03-17 09:26:31,Jaipur,Rajasthan,26.724361,75.689436,Fire,Medium,60,Yes
1121741,2023-06-29 18:25:49,Jaipur,Rajasthan,27.023391,75.648211,Domestic Abuse,High,12,No
1121742,2025-08-07 09:59:10,Lucknow,Uttar Pradesh,26.909038,80.867213,Chain Snatching,Medium,19,Yes
1121743,2024-12-13 08:53:03,Bangalore,Karnataka,12.912594,77.811684,Road Accident,High,60,No
1121744,2025-02-20 03:05:51,Prayagraj,Uttar Pradesh,25.194632,81.597625,Road Accident,Medium,15,Yes
1121745,2023-06-10 04:31:13,Bangalore,Karnataka,13.048676,77.565227,Theft,Low,48,No
1121746,2024-11-04 00:04:50,Delhi,Delhi,28.501154,76.920204,Medical Emergency,Medium,30,No
1121747,2024-11-11 07:06:00,Delhi,Delhi,28.454695,76.948029,Medical Emergency,Medium,49,No
1121748,2024-04-11 02:06:56,Lucknow,Uttar Pradesh,26.699934,80.885465,Kidnapping,Low,43,Yes
1121749,2025-10-11 00:36:15,Kolkata,West Bengal,22.293058,88.629066,Medical Emergency,High,28,No
1121750,2024-11-27 12:10:19,Srinagar,Jammu & Kashmir,34.278402,74.683043,Robbery,Medium,24,Yes
1121751,2025-09-04 20:52:59,Chennai,Tamil Nadu,13.320201,80.141496,Domestic Abuse,Medium,21,Yes
1121752,2023-02-18 04:06:34,Mumbai,Maharashtra,18.846111,73.074292,Robbery,Low,30,No
1121753,2023-04-25 23:28:14,Prayagraj,Uttar Pradesh,25.690357,81.673918,Eve Teasing,Low,58,Yes
1121754,2024-12-07 20:46:49,Prayagraj,Uttar Pradesh,25.376623,81.598072,Road Accident,High,16,No
1121755,2023-12-05 04:48:20,Lucknow,Uttar Pradesh,26.669455,80.827943,Medical Emergency,High,1,Yes
1121756,2023-11-15 13:11:38,Srinagar,Jammu & Kashmir,34.009798,75.019034,Road Accident,High,4,No
1121757,2023-02-24 15:08:29,Guwahati,Assam,26.113127,91.838964,Kidnapping,High,10,Yes
1121758,2023-01-03 08:10:31,Kolkata,West Bengal,22.801985,88.402305,Chain Snatching,High,26,No
1121759,2023-06-03 05:38:04,Jaipur,Rajasthan,27.115217,75.7928,Robbery,Low,42,Yes
1121760,2023-04-29 14:18:04,Prayagraj,Uttar Pradesh,25.622177,81.595245,Domestic Abuse,High,18,Yes
1121761,2023-06-27 18:18:13,Delhi,Delhi,28.866751,76.922789,Road Accident,High,26,Yes
1121762,2024-02-16 16:44:38,Srinagar,Jammu & Kashmir,34.279904,74.826979,Domestic Abuse,High,47,Yes
1121763,2023-10-26 10:27:08,Patna,Bihar,25.752365,85.194701,Robbery,High,5,No
1121764,2025-05-23 12:43:41,Kolkata,West Bengal,22.818027,88.534915,Road Accident,Medium,40,Yes
1121765,2024-03-25 07:13:55,Mumbai,Maharashtra,18.879064,73.048794,Eve Teasing,Low,27,Yes
1121766,2025-07-28 09:46:07,Patna,Bihar,25.431105,85.162084,Eve Teasing,Medium,51,Yes
1121767,2023-01-15 05:10:08,Guwahati,Assam,25.985515,91.854114,Chain Snatching,High,46,No
1121768,2024-07-21 06:01:17,Kolkata,West Bengal,22.524943,88.33443,Robbery,Medium,32,Yes
